transcriptid	foldchange	DEstatus
ENST00000364275.1	1	FALSE
ENST00000364558.1	1	FALSE
ENST00000364910.1	1	FALSE
ENST00000365154.1	1	FALSE
ENST00000365314.1	1	FALSE
ENST00000365540.1	1	FALSE
ENST00000365604.1	1	FALSE
ENST00000365672.1	1	FALSE
ENST00000367312.5	1	FALSE
ENST00000367511.3	1	FALSE
ENST00000367559.7	1	FALSE
ENST00000367619.7	1	FALSE
ENST00000367840.3	1	FALSE
ENST00000367843.7	1	FALSE
ENST00000368276.8	1	FALSE
ENST00000368358.3	1	FALSE
ENST00000368602.3	1	FALSE
ENST00000369042.5	1	FALSE
ENST00000369230.3	1	FALSE
ENST00000369415.8	1	FALSE
ENST00000369779.8	1	FALSE
ENST00000369781.8	1	FALSE
ENST00000369811.5	1	FALSE
ENST00000369815.5	1	FALSE
ENST00000369825.5	1	FALSE
ENST00000369893.9	1	FALSE
ENST00000369984.4	1	FALSE
ENST00000370153.6	1	FALSE
ENST00000370155.8	1	FALSE
ENST00000370459.7	1	FALSE
ENST00000370790.5	1	FALSE
ENST00000370982.3	1	FALSE
ENST00000371833.3	1	FALSE
ENST00000371906.4	1	FALSE
ENST00000372003.5	1	FALSE
ENST00000372092.3	1	FALSE
ENST00000372226.1	1	FALSE
ENST00000372232.7	1	FALSE
ENST00000372236.8	1	FALSE
ENST00000372246.7	1	FALSE
ENST00000372489.2	1	FALSE
ENST00000373154.6	1	FALSE
ENST00000373181.8	1	FALSE
ENST00000373186.8	1	FALSE
ENST00000373188.6	1	FALSE
ENST00000373195.7	1	FALSE
ENST00000373467.3	1	FALSE
ENST00000373616.9	1	FALSE
ENST00000373625.7	1	FALSE
ENST00000373627.9	1	FALSE
ENST00000373908.5	1	FALSE
ENST00000373917.7	1	FALSE
ENST00000374056.8	1	FALSE
ENST00000374312.4	1	FALSE
ENST00000374375.1	1	FALSE
ENST00000374619.1	1	FALSE
ENST00000374921.3	1	FALSE
ENST00000375880.6	1	FALSE
ENST00000376200.5	1	FALSE
ENST00000376312.3	1	FALSE
ENST00000376314.2	1	FALSE
ENST00000376536.5	1	FALSE
ENST00000376581.9	1	FALSE
ENST00000377095.9	1	FALSE
ENST00000377577.9	1	FALSE
ENST00000377861.4	1	FALSE
ENST00000377865.6	1	FALSE
ENST00000378052.5	1	FALSE
ENST00000378122.4	1	FALSE
ENST00000378325.7	1	FALSE
ENST00000378331.5	1	FALSE
ENST00000378525.2	1	FALSE
ENST00000378529.7	1	FALSE
ENST00000378531.7	1	FALSE
ENST00000378633.5	1	FALSE
ENST00000378634.6	1	FALSE
ENST00000378638.6	1	FALSE
ENST00000378676.1	1	FALSE
ENST00000378679.7	1	FALSE
ENST00000378708.5	1	FALSE
ENST00000378712.5	1	FALSE
ENST00000378789.3	1	FALSE
ENST00000378845.5	1	FALSE
ENST00000379562.8	1	FALSE
ENST00000379845.3	1	FALSE
ENST00000380006.2	1	FALSE
ENST00000380106.2	1	FALSE
ENST00000380189.8	1	FALSE
ENST00000380618.5	1	FALSE
ENST00000380620.8	1	FALSE
ENST00000380828.6	1	FALSE
ENST00000380992.5	1	FALSE
ENST00000380996.9	1	FALSE
ENST00000381128.2	1	FALSE
ENST00000381129.7	1	FALSE
ENST00000381698.3	1	FALSE
ENST00000381938.3	1	FALSE
ENST00000381971.7	1	FALSE
ENST00000382038.6	1	FALSE
ENST00000382148.7	1	FALSE
ENST00000382149.8	1	FALSE
ENST00000382150.8	1	FALSE
ENST00000382152.6	1	FALSE
ENST00000382205.4	1	FALSE
ENST00000382422.6	1	FALSE
ENST00000382435.4	1	FALSE
ENST00000382707.6	1	FALSE
ENST00000383681.7	1	FALSE
ENST00000383950.2	1	FALSE
ENST00000384127.1	1	FALSE
ENST00000384198.1	1	FALSE
ENST00000384269.1	1	FALSE
ENST00000384322.1	1	FALSE
ENST00000384426.1	1	FALSE
ENST00000384437.1	1	FALSE
ENST00000384466.1	1	FALSE
ENST00000384566.1	1	FALSE
ENST00000384639.1	1	FALSE
ENST00000384822.3	1	FALSE
ENST00000384874.1	1	FALSE
ENST00000384902.1	1	FALSE
ENST00000384913.2	1	FALSE
ENST00000384988.1	1	FALSE
ENST00000385062.1	1	FALSE
ENST00000385131.1	1	FALSE
ENST00000385136.2	1	FALSE
ENST00000385201.1	1	FALSE
ENST00000385253.1	1	FALSE
ENST00000389050.4	1	FALSE
ENST00000389103.4	1	FALSE
ENST00000389816.3	1	FALSE
ENST00000390183.1	1	FALSE
ENST00000390491.1	1	FALSE
ENST00000390508.1	1	FALSE
ENST00000390583.1	1	FALSE
ENST00000390928.1	1	FALSE
ENST00000391001.1	1	FALSE
ENST00000391111.1	1	FALSE
ENST00000391750.5	1	FALSE
ENST00000391842.5	1	FALSE
ENST00000391894.6	1	FALSE
ENST00000391895.6	1	FALSE
ENST00000392090.6	1	FALSE
ENST00000392260.2	1	FALSE
ENST00000392806.3	1	FALSE
ENST00000392963.5	1	FALSE
ENST00000393132.2	1	FALSE
ENST00000393164.6	1	FALSE
ENST00000393537.4	1	FALSE
ENST00000393655.3	1	FALSE
ENST00000393658.6	1	FALSE
ENST00000394170.6	1	FALSE
ENST00000394597.6	1	FALSE
ENST00000394654.3	1	FALSE
ENST00000394725.2	1	FALSE
ENST00000394752.7	1	FALSE
ENST00000394836.6	1	FALSE
ENST00000394859.7	1	FALSE
ENST00000394892.2	1	FALSE
ENST00000394933.7	1	FALSE
ENST00000395310.6	1	FALSE
ENST00000395607.5	1	FALSE
ENST00000395609.5	1	FALSE
ENST00000395699.3	1	FALSE
ENST00000395796.7	1	FALSE
ENST00000396104.2	1	FALSE
ENST00000396570.7	1	FALSE
ENST00000396827.3	1	FALSE
ENST00000396838.6	1	FALSE
ENST00000396980.4	1	FALSE
ENST00000397093.3	1	FALSE
ENST00000397138.5	1	FALSE
ENST00000397166.6	1	FALSE
ENST00000397450.2	1	FALSE
ENST00000397452.5	1	FALSE
ENST00000397497.8	1	FALSE
ENST00000397501.5	1	FALSE
ENST00000397518.5	1	FALSE
ENST00000397520.1	1	FALSE
ENST00000397523.5	1	FALSE
ENST00000397525.5	1	FALSE
ENST00000397914.4	1	FALSE
ENST00000398012.7	1	FALSE
ENST00000398526.2	1	FALSE
ENST00000398531.2	1	FALSE
ENST00000398554.1	1	FALSE
ENST00000398578.2	1	FALSE
ENST00000398632.3	1	FALSE
ENST00000398714.3	1	FALSE
ENST00000399021.2	1	FALSE
ENST00000399157.6	1	FALSE
ENST00000399158.2	1	FALSE
ENST00000399161.6	1	FALSE
ENST00000399441.4	1	FALSE
ENST00000399443.7	1	FALSE
ENST00000400376.2	1	FALSE
ENST00000400664.2	1	FALSE
ENST00000400831.2	1	FALSE
ENST00000401096.2	1	FALSE
ENST00000401674.1	1	FALSE
ENST00000401725.2	1	FALSE
ENST00000401751.5	1	FALSE
ENST00000401977.6	1	FALSE
ENST00000402038.7	1	FALSE
ENST00000402286.5	1	FALSE
ENST00000402465.7	1	FALSE
ENST00000402744.8	1	FALSE
ENST00000403066.5	1	FALSE
ENST00000403167.5	1	FALSE
ENST00000403389.1	1	FALSE
ENST00000403463.1	1	FALSE
ENST00000403638.7	1	FALSE
ENST00000403707.7	1	FALSE
ENST00000403799.7	1	FALSE
ENST00000404249.7	1	FALSE
ENST00000404751.7	1	FALSE
ENST00000404922.7	1	FALSE
ENST00000404938.6	1	FALSE
ENST00000405260.5	1	FALSE
ENST00000405727.6	1	FALSE
ENST00000406935.5	1	FALSE
ENST00000407292.1	1	FALSE
ENST00000407643.5	1	FALSE
ENST00000407844.5	1	FALSE
ENST00000408090.1	1	FALSE
ENST00000408840.1	1	FALSE
ENST00000409002.7	1	FALSE
ENST00000409160.7	1	FALSE
ENST00000409182.1	1	FALSE
ENST00000409230.5	1	FALSE
ENST00000409356.1	1	FALSE
ENST00000409478.5	1	FALSE
ENST00000409533.5	1	FALSE
ENST00000409574.1	1	FALSE
ENST00000409606.5	1	FALSE
ENST00000409691.1	1	FALSE
ENST00000409945.1	1	FALSE
ENST00000410054.5	1	FALSE
ENST00000410122.1	1	FALSE
ENST00000410125.1	1	FALSE
ENST00000410325.1	1	FALSE
ENST00000410481.1	1	FALSE
ENST00000410495.1	1	FALSE
ENST00000411230.1	1	FALSE
ENST00000411411.1	1	FALSE
ENST00000411427.3	1	FALSE
ENST00000411552.5	1	FALSE
ENST00000411806.1	1	FALSE
ENST00000412160.1	1	FALSE
ENST00000412165.1	1	FALSE
ENST00000412254.1	1	FALSE
ENST00000412348.1	1	FALSE
ENST00000412531.3	1	FALSE
ENST00000412751.5	1	FALSE
ENST00000412766.1	1	FALSE
ENST00000412793.5	1	FALSE
ENST00000412900.3	1	FALSE
ENST00000413065.5	1	FALSE
ENST00000413196.6	1	FALSE
ENST00000413347.2	1	FALSE
ENST00000413433.5	1	FALSE
ENST00000413582.6	1	FALSE
ENST00000413907.1	1	FALSE
ENST00000413944.3	1	FALSE
ENST00000414251.3	1	FALSE
ENST00000414379.5	1	FALSE
ENST00000414419.6	1	FALSE
ENST00000414429.5	1	FALSE
ENST00000414431.1	1	FALSE
ENST00000414541.1	1	FALSE
ENST00000414675.6	1	FALSE
ENST00000414681.1	1	FALSE
ENST00000414688.5	1	FALSE
ENST00000415181.1	1	FALSE
ENST00000415234.1	1	FALSE
ENST00000415395.6	1	FALSE
ENST00000415410.1	1	FALSE
ENST00000415637.1	1	FALSE
ENST00000415666.1	1	FALSE
ENST00000415674.1	1	FALSE
ENST00000415935.1	1	FALSE
ENST00000416447.1	1	FALSE
ENST00000417009.5	1	FALSE
ENST00000417056.5	1	FALSE
ENST00000417099.1	1	FALSE
ENST00000417235.6	1	FALSE
ENST00000417346.1	1	FALSE
ENST00000417469.6	1	FALSE
ENST00000417479.1	1	FALSE
ENST00000417533.1	1	FALSE
ENST00000417636.1	1	FALSE
ENST00000417698.1	1	FALSE
ENST00000417732.1	1	FALSE
ENST00000417765.1	1	FALSE
ENST00000417803.5	1	FALSE
ENST00000417923.2	1	FALSE
ENST00000418040.5	1	FALSE
ENST00000418081.5	1	FALSE
ENST00000418103.1	1	FALSE
ENST00000418141.2	1	FALSE
ENST00000418321.1	1	FALSE
ENST00000418402.1	1	FALSE
ENST00000418541.6	1	FALSE
ENST00000418589.1	1	FALSE
ENST00000418657.2	1	FALSE
ENST00000418689.1	1	FALSE
ENST00000418835.1	1	FALSE
ENST00000418875.1	1	FALSE
ENST00000418950.2	1	FALSE
ENST00000418966.1	1	FALSE
ENST00000419394.1	1	FALSE
ENST00000419595.1	1	FALSE
ENST00000419601.1	1	FALSE
ENST00000419785.1	1	FALSE
ENST00000419799.5	1	FALSE
ENST00000420016.1	1	FALSE
ENST00000420129.1	1	FALSE
ENST00000420218.3	1	FALSE
ENST00000420335.5	1	FALSE
ENST00000420416.1	1	FALSE
ENST00000420479.1	1	FALSE
ENST00000420513.1	1	FALSE
ENST00000421139.5	1	FALSE
ENST00000421314.1	1	FALSE
ENST00000421373.1	1	FALSE
ENST00000421436.1	1	FALSE
ENST00000421567.1	1	FALSE
ENST00000421685.2	1	FALSE
ENST00000421868.1	1	FALSE
ENST00000421928.1	1	FALSE
ENST00000422078.1	1	FALSE
ENST00000422215.1	1	FALSE
ENST00000422332.1	1	FALSE
ENST00000422340.6	1	FALSE
ENST00000422605.6	1	FALSE
ENST00000422608.1	1	FALSE
ENST00000422697.1	1	FALSE
ENST00000422844.1	1	FALSE
ENST00000423063.2	1	FALSE
ENST00000423097.5	1	FALSE
ENST00000423233.1	1	FALSE
ENST00000423255.5	1	FALSE
ENST00000423292.2	1	FALSE
ENST00000423293.1	1	FALSE
ENST00000423318.1	1	FALSE
ENST00000423438.1	1	FALSE
ENST00000423518.5	1	FALSE
ENST00000423799.6	1	FALSE
ENST00000424028.1	1	FALSE
ENST00000424112.2	1	FALSE
ENST00000424266.6	1	FALSE
ENST00000424381.5	1	FALSE
ENST00000424561.1	1	FALSE
ENST00000424604.1	1	FALSE
ENST00000424747.1	1	FALSE
ENST00000424872.2	1	FALSE
ENST00000424946.1	1	FALSE
ENST00000425261.1	1	FALSE
ENST00000425293.1	1	FALSE
ENST00000425303.6	1	FALSE
ENST00000425380.6	1	FALSE
ENST00000425562.6	1	FALSE
ENST00000425804.1	1	FALSE
ENST00000425923.1	1	FALSE
ENST00000426045.5	1	FALSE
ENST00000426283.5	1	FALSE
ENST00000426434.1	1	FALSE
ENST00000426709.5	1	FALSE
ENST00000426756.5	1	FALSE
ENST00000426784.1	1	FALSE
ENST00000426956.1	1	FALSE
ENST00000427009.1	1	FALSE
ENST00000427015.1	1	FALSE
ENST00000427112.6	1	FALSE
ENST00000427215.2	1	FALSE
ENST00000427404.5	1	FALSE
ENST00000427588.2	1	FALSE
ENST00000427758.5	1	FALSE
ENST00000427947.7	1	FALSE
ENST00000427993.6	1	FALSE
ENST00000428030.5	1	FALSE
ENST00000428136.1	1	FALSE
ENST00000428201.1	1	FALSE
ENST00000428222.1	1	FALSE
ENST00000428368.6	1	FALSE
ENST00000428466.1	1	FALSE
ENST00000428670.7	1	FALSE
ENST00000428834.1	1	FALSE
ENST00000429148.6	1	FALSE
ENST00000429357.2	1	FALSE
ENST00000429406.1	1	FALSE
ENST00000429433.3	1	FALSE
ENST00000429448.1	1	FALSE
ENST00000429473.1	1	FALSE
ENST00000429485.1	1	FALSE
ENST00000429526.1	1	FALSE
ENST00000429679.1	1	FALSE
ENST00000429703.6	1	FALSE
ENST00000429832.1	1	FALSE
ENST00000429987.1	1	FALSE
ENST00000430083.1	1	FALSE
ENST00000430133.1	1	FALSE
ENST00000430158.5	1	FALSE
ENST00000430580.6	1	FALSE
ENST00000430624.5	1	FALSE
ENST00000430750.1	1	FALSE
ENST00000430773.1	1	FALSE
ENST00000430840.1	1	FALSE
ENST00000430857.5	1	FALSE
ENST00000430875.1	1	FALSE
ENST00000431035.1	1	FALSE
ENST00000431293.2	1	FALSE
ENST00000431679.5	1	FALSE
ENST00000431789.1	1	FALSE
ENST00000431837.5	1	FALSE
ENST00000431967.5	1	FALSE
ENST00000432050.5	1	FALSE
ENST00000432280.2	1	FALSE
ENST00000432329.6	1	FALSE
ENST00000432359.1	1	FALSE
ENST00000432377.1	1	FALSE
ENST00000432506.5	1	FALSE
ENST00000432513.1	1	FALSE
ENST00000432587.6	1	FALSE
ENST00000432915.1	1	FALSE
ENST00000432949.5	1	FALSE
ENST00000432951.1	1	FALSE
ENST00000433031.1	1	FALSE
ENST00000433141.1	1	FALSE
ENST00000433298.5	1	FALSE
ENST00000433540.5	1	FALSE
ENST00000433589.5	1	FALSE
ENST00000433779.5	1	FALSE
ENST00000433934.2	1	FALSE
ENST00000433990.1	1	FALSE
ENST00000434036.5	1	FALSE
ENST00000434123.2	1	FALSE
ENST00000434415.5	1	FALSE
ENST00000434445.1	1	FALSE
ENST00000434642.5	1	FALSE
ENST00000434683.5	1	FALSE
ENST00000434748.2	1	FALSE
ENST00000434755.5	1	FALSE
ENST00000434872.1	1	FALSE
ENST00000434985.1	1	FALSE
ENST00000435069.1	1	FALSE
ENST00000435208.1	1	FALSE
ENST00000435272.5	1	FALSE
ENST00000435316.5	1	FALSE
ENST00000435378.5	1	FALSE
ENST00000435611.5	1	FALSE
ENST00000435676.2	1	FALSE
ENST00000435795.5	1	FALSE
ENST00000435829.6	1	FALSE
ENST00000435857.5	1	FALSE
ENST00000436051.1	1	FALSE
ENST00000436385.2	1	FALSE
ENST00000436410.5	1	FALSE
ENST00000436436.5	1	FALSE
ENST00000436474.6	1	FALSE
ENST00000436474.6_PAR_Y	1	FALSE
ENST00000436504.2	1	FALSE
ENST00000436594.1	1	FALSE
ENST00000436790.6	1	FALSE
ENST00000436804.1	1	FALSE
ENST00000436830.1	1	FALSE
ENST00000437078.6	1	FALSE
ENST00000437084.1	1	FALSE
ENST00000437097.1	1	FALSE
ENST00000437098.5	1	FALSE
ENST00000437110.5	1	FALSE
ENST00000437119.6	1	FALSE
ENST00000437220.1	1	FALSE
ENST00000437298.1	1	FALSE
ENST00000437429.6	1	FALSE
ENST00000437590.2	1	FALSE
ENST00000437610.1	1	FALSE
ENST00000437780.5	1	FALSE
ENST00000437837.1	1	FALSE
ENST00000437898.1	1	FALSE
ENST00000437934.1	1	FALSE
ENST00000438014.5	1	FALSE
ENST00000438450.6	1	FALSE
ENST00000438525.2	1	FALSE
ENST00000438796.6	1	FALSE
ENST00000439108.6	1	FALSE
ENST00000439124.1	1	FALSE
ENST00000439158.5	1	FALSE
ENST00000439169.2	1	FALSE
ENST00000439440.1	1	FALSE
ENST00000439628.5	1	FALSE
ENST00000439636.5	1	FALSE
ENST00000439720.3	1	FALSE
ENST00000440118.1	1	FALSE
ENST00000440136.1	1	FALSE
ENST00000440153.1	1	FALSE
ENST00000440196.2	1	FALSE
ENST00000440200.5	1	FALSE
ENST00000440536.3	1	FALSE
ENST00000440781.6	1	FALSE
ENST00000440813.1	1	FALSE
ENST00000441090.6	1	FALSE
ENST00000441245.5	1	FALSE
ENST00000441261.1	1	FALSE
ENST00000441289.1	1	FALSE
ENST00000441315.1	1	FALSE
ENST00000441525.3	1	FALSE
ENST00000441649.1	1	FALSE
ENST00000441676.5	1	FALSE
ENST00000441759.1	1	FALSE
ENST00000441761.1	1	FALSE
ENST00000441810.1	1	FALSE
ENST00000441871.5	1	FALSE
ENST00000441991.1	1	FALSE
ENST00000442094.5	1	FALSE
ENST00000442171.5	1	FALSE
ENST00000442255.5	1	FALSE
ENST00000442359.2	1	FALSE
ENST00000442563.5	1	FALSE
ENST00000442670.5	1	FALSE
ENST00000442684.1	1	FALSE
ENST00000442992.6	1	FALSE
ENST00000443026.6	1	FALSE
ENST00000443095.1	1	FALSE
ENST00000443120.5	1	FALSE
ENST00000443345.2	1	FALSE
ENST00000443402.6	1	FALSE
ENST00000443462.6	1	FALSE
ENST00000443535.1	1	FALSE
ENST00000443537.2	1	FALSE
ENST00000443694.3	1	FALSE
ENST00000443704.5	1	FALSE
ENST00000443711.2	1	FALSE
ENST00000443727.1	1	FALSE
ENST00000443807.1	1	FALSE
ENST00000443970.1	1	FALSE
ENST00000444081.5	1	FALSE
ENST00000444174.1	1	FALSE
ENST00000444191.5	1	FALSE
ENST00000444256.1	1	FALSE
ENST00000444766.7	1	FALSE
ENST00000444799.5	1	FALSE
ENST00000444809.1	1	FALSE
ENST00000444842.6	1	FALSE
ENST00000444845.5	1	FALSE
ENST00000444858.5	1	FALSE
ENST00000444921.3	1	FALSE
ENST00000445045.1	1	FALSE
ENST00000445347.1	1	FALSE
ENST00000445385.2	1	FALSE
ENST00000445424.5	1	FALSE
ENST00000445453.1	1	FALSE
ENST00000445803.5	1	FALSE
ENST00000445825.1	1	FALSE
ENST00000445855.1	1	FALSE
ENST00000446156.5	1	FALSE
ENST00000446222.5	1	FALSE
ENST00000446321.1	1	FALSE
ENST00000446432.1	1	FALSE
ENST00000446449.1	1	FALSE
ENST00000446474.5	1	FALSE
ENST00000446515.1	1	FALSE
