transcriptid	foldchange	DEstatus
ENST00000355372.6	1	FALSE
ENST00000355509.5	1	FALSE
ENST00000355610.8	1	FALSE
ENST00000356147.3	1	FALSE
ENST00000356297.4	1	FALSE
ENST00000356317.7	1	FALSE
ENST00000356599.9	1	FALSE
ENST00000356896.8	1	FALSE
ENST00000357085.4	1	FALSE
ENST00000357096.5	1	FALSE
ENST00000357847.8	1	FALSE
ENST00000357917.4	1	FALSE
ENST00000358008.7	1	FALSE
ENST00000358065.4	1	FALSE
ENST00000358242.5	1	FALSE
ENST00000358335.9	1	FALSE
ENST00000358724.4	1	FALSE
ENST00000358896.10	1	FALSE
ENST00000358950.4	1	FALSE
ENST00000359079.8	1	FALSE
ENST00000359195.3	1	FALSE
ENST00000359201.6	1	FALSE
ENST00000359429.10	1	FALSE
ENST00000359690.2	1	FALSE
ENST00000359785.9	1	FALSE
ENST00000360025.7	1	FALSE
ENST00000360586.7	1	FALSE
ENST00000360726.3	1	FALSE
ENST00000361271.7	1	FALSE
ENST00000361418.9	1	FALSE
ENST00000361565.8	1	FALSE
ENST00000361771.7	1	FALSE
ENST00000361773.7	1	FALSE
ENST00000361961.7	1	FALSE
ENST00000362333.1	1	FALSE
ENST00000362370.1	1	FALSE
ENST00000362376.1	1	FALSE
ENST00000362465.1	1	FALSE
ENST00000362759.1	1	FALSE
ENST00000362828.1	1	FALSE
ENST00000363236.1	1	FALSE
ENST00000363301.1	1	FALSE
ENST00000363509.1	1	FALSE
ENST00000363538.1	1	FALSE
ENST00000363586.1	1	FALSE
ENST00000363987.1	1	FALSE
ENST00000364001.1	1	FALSE
ENST00000364127.1	1	FALSE
ENST00000364597.1	1	FALSE
ENST00000364663.1	1	FALSE
ENST00000364700.1	1	FALSE
ENST00000364754.1	1	FALSE
ENST00000364882.1	1	FALSE
ENST00000365211.1	1	FALSE
ENST00000365242.1	1	FALSE
ENST00000365276.1	1	FALSE
ENST00000365518.1	1	FALSE
ENST00000365603.1	1	FALSE
ENST00000365612.2	1	FALSE
ENST00000367139.7	1	FALSE
ENST00000367164.1	1	FALSE
ENST00000367303.8	1	FALSE
ENST00000367495.3	1	FALSE
ENST00000367596.5	1	FALSE
ENST00000367601.8	1	FALSE
ENST00000367723.8	1	FALSE
ENST00000367755.8	1	FALSE
ENST00000367818.3	1	FALSE
ENST00000368010.3	1	FALSE
ENST00000368029.3	1	FALSE
ENST00000368124.8	1	FALSE
ENST00000368125.8	1	FALSE
ENST00000368174.4	1	FALSE
ENST00000368358.3	1	FALSE
ENST00000368438.1	1	FALSE
ENST00000368632.6	1	FALSE
ENST00000368717.2	1	FALSE
ENST00000368718.5	1	FALSE
ENST00000368817.9	1	FALSE
ENST00000368821.3	1	FALSE
ENST00000368876.2	1	FALSE
ENST00000368877.9	1	FALSE
ENST00000368882.7	1	FALSE
ENST00000368885.7	1	FALSE
ENST00000369271.7	1	FALSE
ENST00000369426.9	1	FALSE
ENST00000369849.8	1	FALSE
ENST00000370126.1	1	FALSE
ENST00000370128.8	1	FALSE
ENST00000370202.4	1	FALSE
ENST00000370314.8	1	FALSE
ENST00000370587.5	1	FALSE
ENST00000370589.6	1	FALSE
ENST00000370952.3	1	FALSE
ENST00000370959.1	1	FALSE
ENST00000370960.5	1	FALSE
ENST00000370963.8	1	FALSE
ENST00000371088.4	1	FALSE
ENST00000371417.3	1	FALSE
ENST00000371487.7	1	FALSE
ENST00000371629.1	1	FALSE
ENST00000371639.7	1	FALSE
ENST00000372013.7	1	FALSE
ENST00000372827.7	1	FALSE
ENST00000372902.3	1	FALSE
ENST00000373042.4	1	FALSE
ENST00000373043.1	1	FALSE
ENST00000373231.8	1	FALSE
ENST00000373394.7	1	FALSE
ENST00000373518.1	1	FALSE
ENST00000373949.5	1	FALSE
ENST00000373954.10	1	FALSE
ENST00000374472.4	1	FALSE
ENST00000375123.4	1	FALSE
ENST00000375180.6	1	FALSE
ENST00000375793.2	1	FALSE
ENST00000375799.7	1	FALSE
ENST00000375820.8	1	FALSE
ENST00000376451.4	1	FALSE
ENST00000376452.7	1	FALSE
ENST00000376454.7	1	FALSE
ENST00000376456.8	1	FALSE
ENST00000376462.5	1	FALSE
ENST00000376582.7	1	FALSE
ENST00000377065.8	1	FALSE
ENST00000377197.7	1	FALSE
ENST00000377681.7	1	FALSE
ENST00000378389.5	1	FALSE
ENST00000378391.6	1	FALSE
ENST00000378412.7	1	FALSE
ENST00000378540.8	1	FALSE
ENST00000378551.6	1	FALSE
ENST00000378576.8	1	FALSE
ENST00000378979.8	1	FALSE
ENST00000379240.5	1	FALSE
ENST00000379244.5	1	FALSE
ENST00000379246.5	1	FALSE
ENST00000379255.5	1	FALSE
ENST00000379264.6	1	FALSE
ENST00000379383.7	1	FALSE
ENST00000379472.3	1	FALSE
ENST00000379644.8	1	FALSE
ENST00000380393.7	1	FALSE
ENST00000380876.4	1	FALSE
ENST00000380909.8	1	FALSE
ENST00000381470.7	1	FALSE
ENST00000381496.7	1	FALSE
ENST00000381625.9	1	FALSE
ENST00000381625.9_PAR_Y	1	FALSE
ENST00000382137.7	1	FALSE
ENST00000382140.2	1	FALSE
ENST00000382145.5	1	FALSE
ENST00000382565.5	1	FALSE
ENST00000382580.6	1	FALSE
ENST00000382751.3	1	FALSE
ENST00000383131.3	1	FALSE
ENST00000383773.8	1	FALSE
ENST00000383814.7	1	FALSE
ENST00000383815.7	1	FALSE
ENST00000383909.1	1	FALSE
ENST00000384031.1	1	FALSE
ENST00000384050.1	1	FALSE
ENST00000384068.1	1	FALSE
ENST00000384382.1	1	FALSE
ENST00000384429.1	1	FALSE
ENST00000384579.1	1	FALSE
ENST00000384727.1	1	FALSE
ENST00000384823.1	1	FALSE
ENST00000384837.2	1	FALSE
ENST00000384917.1	1	FALSE
ENST00000384962.1	1	FALSE
ENST00000385030.1	1	FALSE
ENST00000385048.3	1	FALSE
ENST00000385257.1	1	FALSE
ENST00000388822.9	1	FALSE
ENST00000389378.6	1	FALSE
ENST00000390296.2	1	FALSE
ENST00000390541.2	1	FALSE
ENST00000390574.1	1	FALSE
ENST00000390580.1	1	FALSE
ENST00000390665.8	1	FALSE
ENST00000390665.8_PAR_Y	1	FALSE
ENST00000390869.1	1	FALSE
ENST00000391232.1	1	FALSE
ENST00000391282.1	1	FALSE
ENST00000391711.7	1	FALSE
ENST00000391844.8	1	FALSE
ENST00000391845.6	1	FALSE
ENST00000392037.5	1	FALSE
ENST00000392038.6	1	FALSE
ENST00000392399.3	1	FALSE
ENST00000393008.7	1	FALSE
ENST00000393187.5	1	FALSE
ENST00000393324.7	1	FALSE
ENST00000393522.8	1	FALSE
ENST00000393637.5	1	FALSE
ENST00000393648.6	1	FALSE
ENST00000393883.6	1	FALSE
ENST00000394213.2	1	FALSE
ENST00000394216.6	1	FALSE
ENST00000394217.6	1	FALSE
ENST00000394261.2	1	FALSE
ENST00000394323.2	1	FALSE
ENST00000394684.8	1	FALSE
ENST00000394686.3	1	FALSE
ENST00000394701.4	1	FALSE
ENST00000394858.6	1	FALSE
ENST00000394863.7	1	FALSE
ENST00000394891.3	1	FALSE
ENST00000395123.6	1	FALSE
ENST00000395124.5	1	FALSE
ENST00000395743.7	1	FALSE
ENST00000395814.5	1	FALSE
ENST00000395816.7	1	FALSE
ENST00000395819.3	1	FALSE
ENST00000395827.5	1	FALSE
ENST00000395829.1	1	FALSE
ENST00000395893.6	1	FALSE
ENST00000395894.6	1	FALSE
ENST00000396013.5	1	FALSE
ENST00000396082.2	1	FALSE
ENST00000396334.7	1	FALSE
ENST00000396445.5	1	FALSE
ENST00000396446.5	1	FALSE
ENST00000396652.1	1	FALSE
ENST00000396692.2	1	FALSE
ENST00000396779.7	1	FALSE
ENST00000396830.2	1	FALSE
ENST00000396840.6	1	FALSE
ENST00000396854.8	1	FALSE
ENST00000397149.3	1	FALSE
ENST00000397479.6	1	FALSE
ENST00000397972.2	1	FALSE
ENST00000398017.2	1	FALSE
ENST00000398043.2	1	FALSE
ENST00000398245.8	1	FALSE
ENST00000398334.5	1	FALSE
ENST00000398534.3	1	FALSE
ENST00000398882.7	1	FALSE
ENST00000398944.7	1	FALSE
ENST00000398951.6	1	FALSE
ENST00000399033.8	1	FALSE
ENST00000399044.1	1	FALSE
ENST00000399874.6	1	FALSE
ENST00000399903.6	1	FALSE
ENST00000399925.5	1	FALSE
ENST00000399926.5	1	FALSE
ENST00000399928.5	1	FALSE
ENST00000399934.5	1	FALSE
ENST00000399935.6	1	FALSE
ENST00000399947.6	1	FALSE
ENST00000400751.9	1	FALSE
ENST00000401435.1	1	FALSE
ENST00000401861.1	1	FALSE
ENST00000402731.5	1	FALSE
ENST00000402766.5	1	FALSE
ENST00000402768.1	1	FALSE
ENST00000403059.8	1	FALSE
ENST00000403365.1	1	FALSE
ENST00000403427.3	1	FALSE
ENST00000403579.1	1	FALSE
ENST00000403642.5	1	FALSE
ENST00000404103.7	1	FALSE
ENST00000404276.5	1	FALSE
ENST00000404488.7	1	FALSE
ENST00000404530.5	1	FALSE
ENST00000404664.7	1	FALSE
ENST00000404707.2	1	FALSE
ENST00000405222.5	1	FALSE
ENST00000405233.5	1	FALSE
ENST00000405364.2	1	FALSE
ENST00000405598.5	1	FALSE
ENST00000405613.1	1	FALSE
ENST00000405625.2	1	FALSE
ENST00000405876.8	1	FALSE
ENST00000406085.2	1	FALSE
ENST00000406449.8	1	FALSE
ENST00000406818.7	1	FALSE
ENST00000406900.5	1	FALSE
ENST00000407038.7	1	FALSE
ENST00000407186.5	1	FALSE
ENST00000407217.7	1	FALSE
ENST00000407471.7	1	FALSE
ENST00000407661.7	1	FALSE
ENST00000407893.3	1	FALSE
ENST00000407973.2	1	FALSE
ENST00000407983.7	1	FALSE
ENST00000408257.1	1	FALSE
ENST00000408827.1	1	FALSE
ENST00000408856.1	1	FALSE
ENST00000408876.1	1	FALSE
ENST00000408967.2	1	FALSE
ENST00000408981.6	1	FALSE
ENST00000409043.5	1	FALSE
ENST00000409195.5	1	FALSE
ENST00000409273.5	1	FALSE
ENST00000409432.7	1	FALSE
ENST00000409473.2	1	FALSE
ENST00000409486.6	1	FALSE
ENST00000409605.1	1	FALSE
ENST00000409728.5	1	FALSE
ENST00000409894.7	1	FALSE
ENST00000410191.1	1	FALSE
ENST00000410242.1	1	FALSE
ENST00000410306.1	1	FALSE
ENST00000410489.1	1	FALSE
ENST00000410500.1	1	FALSE
ENST00000411575.5	1	FALSE
ENST00000411701.1	1	FALSE
ENST00000411934.6	1	FALSE
ENST00000412414.6	1	FALSE
ENST00000412563.1	1	FALSE
ENST00000413140.5	1	FALSE
ENST00000413210.1	1	FALSE
ENST00000413613.1	1	FALSE
ENST00000413686.1	1	FALSE
ENST00000413809.5	1	FALSE
ENST00000414037.5	1	FALSE
ENST00000414059.2	1	FALSE
ENST00000414078.5	1	FALSE
ENST00000414121.1	1	FALSE
ENST00000414220.2	1	FALSE
ENST00000414452.1	1	FALSE
ENST00000414729.1	1	FALSE
ENST00000414733.2	1	FALSE
ENST00000414801.1	1	FALSE
ENST00000415117.1	1	FALSE
ENST00000415192.6	1	FALSE
ENST00000415253.5	1	FALSE
ENST00000415620.1	1	FALSE
ENST00000415869.5	1	FALSE
ENST00000415991.2	1	FALSE
ENST00000416092.1	1	FALSE
ENST00000416162.6	1	FALSE
ENST00000416282.2	1	FALSE
ENST00000416348.1	1	FALSE
ENST00000416362.5	1	FALSE
ENST00000416557.5	1	FALSE
ENST00000416650.5	1	FALSE
ENST00000416657.1	1	FALSE
ENST00000416671.5	1	FALSE
ENST00000416712.2	1	FALSE
ENST00000416729.2	1	FALSE
ENST00000416734.1	1	FALSE
ENST00000416746.1	1	FALSE
ENST00000416994.6	1	FALSE
ENST00000417035.1	1	FALSE
ENST00000417037.6	1	FALSE
ENST00000417262.5	1	FALSE
ENST00000417397.2	1	FALSE
ENST00000417433.6	1	FALSE
ENST00000417455.1	1	FALSE
ENST00000417588.5	1	FALSE
ENST00000417594.2	1	FALSE
ENST00000417666.1	1	FALSE
ENST00000417858.1	1	FALSE
ENST00000417974.1	1	FALSE
ENST00000418060.1	1	FALSE
ENST00000418244.5	1	FALSE
ENST00000418523.1	1	FALSE
ENST00000418588.5	1	FALSE
ENST00000418606.1	1	FALSE
ENST00000418795.3	1	FALSE
ENST00000418952.1	1	FALSE
ENST00000419029.1	1	FALSE
ENST00000419218.5	1	FALSE
ENST00000419268.1	1	FALSE
ENST00000419397.3	1	FALSE
ENST00000419502.5	1	FALSE
ENST00000419687.6	1	FALSE
ENST00000419807.5	1	FALSE
ENST00000419827.2	1	FALSE
ENST00000419845.5	1	FALSE
ENST00000419930.1	1	FALSE
ENST00000420130.1	1	FALSE
ENST00000420326.6	1	FALSE
ENST00000420358.2	1	FALSE
ENST00000420377.6	1	FALSE
ENST00000420480.1	1	FALSE
ENST00000420629.1	1	FALSE
ENST00000420843.6	1	FALSE
ENST00000421001.5	1	FALSE
ENST00000421016.5	1	FALSE
ENST00000421199.5	1	FALSE
ENST00000421412.5	1	FALSE
ENST00000421516.1	1	FALSE
ENST00000421560.5	1	FALSE
ENST00000421612.6	1	FALSE
ENST00000421820.1	1	FALSE
ENST00000421872.1	1	FALSE
ENST00000421992.2	1	FALSE
ENST00000422084.1	1	FALSE
ENST00000422142.6	1	FALSE
ENST00000422260.1	1	FALSE
ENST00000422263.2	1	FALSE
ENST00000422936.5	1	FALSE
ENST00000422989.5	1	FALSE
ENST00000422990.1	1	FALSE
ENST00000423015.5	1	FALSE
ENST00000423127.5	1	FALSE
ENST00000423187.1	1	FALSE
ENST00000423206.5	1	FALSE
ENST00000423245.6	1	FALSE
ENST00000423743.7	1	FALSE
ENST00000424062.1	1	FALSE
ENST00000424257.1	1	FALSE
ENST00000424492.7	1	FALSE
ENST00000424580.1	1	FALSE
ENST00000424594.1	1	FALSE
ENST00000424609.1	1	FALSE
ENST00000424684.2	1	FALSE
ENST00000424786.5	1	FALSE
ENST00000424796.6	1	FALSE
ENST00000424893.5	1	FALSE
ENST00000424901.5	1	FALSE
ENST00000424997.1	1	FALSE
ENST00000425046.1	1	FALSE
ENST00000425137.1	1	FALSE
ENST00000425157.2	1	FALSE
ENST00000425190.6	1	FALSE
ENST00000425295.1	1	FALSE
ENST00000425561.3	1	FALSE
ENST00000425645.1	1	FALSE
ENST00000425690.7	1	FALSE
ENST00000425835.6	1	FALSE
ENST00000425863.5	1	FALSE
ENST00000426163.5	1	FALSE
ENST00000426260.5	1	FALSE
ENST00000426261.6	1	FALSE
ENST00000426292.7	1	FALSE
ENST00000426310.6	1	FALSE
ENST00000426334.1	1	FALSE
ENST00000426393.5	1	FALSE
ENST00000426612.5	1	FALSE
ENST00000426790.1	1	FALSE
ENST00000426910.1	1	FALSE
ENST00000427154.1	1	FALSE
ENST00000427232.1	1	FALSE
ENST00000427268.1	1	FALSE
ENST00000427375.1	1	FALSE
ENST00000427511.1	1	FALSE
ENST00000427521.5	1	FALSE
ENST00000427523.1	1	FALSE
ENST00000428298.1	1	FALSE
ENST00000428380.1	1	FALSE
ENST00000428779.5	1	FALSE
ENST00000428948.1	1	FALSE
ENST00000429025.1	1	FALSE
ENST00000429044.1	1	FALSE
ENST00000429075.1	1	FALSE
ENST00000429182.5	1	FALSE
ENST00000429328.2	1	FALSE
ENST00000429346.1	1	FALSE
ENST00000429700.1	1	FALSE
ENST00000429907.5	1	FALSE
ENST00000429921.5	1	FALSE
ENST00000430285.5	1	FALSE
ENST00000430293.1	1	FALSE
ENST00000430403.5	1	FALSE
ENST00000430453.6	1	FALSE
ENST00000430636.1	1	FALSE
ENST00000430705.5	1	FALSE
ENST00000430769.1	1	FALSE
ENST00000430801.5	1	FALSE
ENST00000430836.1	1	FALSE
ENST00000430893.1	1	FALSE
ENST00000430981.1	1	FALSE
ENST00000430988.1	1	FALSE
ENST00000431005.2	1	FALSE
ENST00000431048.5	1	FALSE
ENST00000431244.1	1	FALSE
ENST00000431294.5	1	FALSE
ENST00000431330.6	1	FALSE
ENST00000431707.5	1	FALSE
ENST00000431960.5	1	FALSE
ENST00000432128.5	1	FALSE
ENST00000432464.5	1	FALSE
ENST00000432575.1	1	FALSE
ENST00000432752.5	1	FALSE
ENST00000432834.1	1	FALSE
ENST00000432908.1	1	FALSE
ENST00000432926.2	1	FALSE
ENST00000432977.1	1	FALSE
ENST00000433028.6	1	FALSE
ENST00000433159.5	1	FALSE
ENST00000433174.1	1	FALSE
ENST00000433306.1	1	FALSE
ENST00000433387.1	1	FALSE
ENST00000433544.1	1	FALSE
ENST00000433686.6	1	FALSE
ENST00000433728.5	1	FALSE
ENST00000433858.3	1	FALSE
ENST00000434065.5	1	FALSE
ENST00000434099.5	1	FALSE
ENST00000434116.6	1	FALSE
ENST00000434197.5	1	FALSE
ENST00000434369.1	1	FALSE
ENST00000434404.2	1	FALSE
ENST00000434510.1	1	FALSE
ENST00000434659.5	1	FALSE
ENST00000434695.2	1	FALSE
ENST00000434763.1	1	FALSE
ENST00000434810.5	1	FALSE
ENST00000434827.1	1	FALSE
ENST00000434990.1	1	FALSE
ENST00000435154.7	1	FALSE
ENST00000435364.7	1	FALSE
ENST00000435390.2	1	FALSE
ENST00000435412.1	1	FALSE
ENST00000435437.2	1	FALSE
ENST00000435508.6	1	FALSE
ENST00000435602.1	1	FALSE
ENST00000435822.5	1	FALSE
ENST00000436139.6	1	FALSE
ENST00000436152.6	1	FALSE
ENST00000436259.6	1	FALSE
ENST00000436471.2	1	FALSE
ENST00000436630.6	1	FALSE
ENST00000436888.1	1	FALSE
ENST00000437305.1	1	FALSE
ENST00000437324.6	1	FALSE
ENST00000437336.1	1	FALSE
ENST00000437498.1	1	FALSE
ENST00000437637.5	1	FALSE
ENST00000437800.6	1	FALSE
ENST00000437854.1	1	FALSE
ENST00000437945.5	1	FALSE
ENST00000438005.1	1	FALSE
ENST00000438063.6	1	FALSE
ENST00000438191.1	1	FALSE
ENST00000438204.6	1	FALSE
ENST00000438265.5	1	FALSE
ENST00000438307.6	1	FALSE
ENST00000438429.5	1	FALSE
ENST00000438601.2	1	FALSE
ENST00000438748.5	1	FALSE
ENST00000438971.1	1	FALSE
ENST00000439200.5	1	FALSE
ENST00000439346.5	1	FALSE
ENST00000439615.1	1	FALSE
ENST00000439645.6	1	FALSE
ENST00000439785.5	1	FALSE
ENST00000439891.2	1	FALSE
ENST00000440088.5	1	FALSE
ENST00000440144.5	1	FALSE
ENST00000440650.6	1	FALSE
ENST00000440688.1	1	FALSE
ENST00000440915.1	1	FALSE
ENST00000441339.2	1	FALSE
ENST00000441386.2	1	FALSE
ENST00000441444.1	1	FALSE
ENST00000441588.5	1	FALSE
ENST00000441776.1	1	FALSE
ENST00000441832.1	1	FALSE
ENST00000441941.6	1	FALSE
ENST00000441942.6	1	FALSE
ENST00000441992.1	1	FALSE
ENST00000441995.2	1	FALSE
ENST00000442157.1	1	FALSE
ENST00000442185.1	1	FALSE
ENST00000442253.2	1	FALSE
ENST00000442366.5	1	FALSE
ENST00000442386.5	1	FALSE
ENST00000443199.6	1	FALSE
ENST00000443325.1	1	FALSE
ENST00000443381.6	1	FALSE
ENST00000443433.6	1	FALSE
ENST00000443491.6	1	FALSE
ENST00000443629.5	1	FALSE
ENST00000443719.1	1	FALSE
ENST00000444024.1	1	FALSE
ENST00000444427.5	1	FALSE
ENST00000444954.1	1	FALSE
ENST00000444963.1	1	FALSE
ENST00000445213.1	1	FALSE
ENST00000445258.1	1	FALSE
ENST00000445268.5	1	FALSE
ENST00000445404.1	1	FALSE
ENST00000445603.1	1	FALSE
ENST00000445649.1	1	FALSE
ENST00000445792.7	1	FALSE
ENST00000445792.7_PAR_Y	1	FALSE
ENST00000445907.6	1	FALSE
ENST00000445982.5	1	FALSE
ENST00000446263.1	1	FALSE
ENST00000446390.6	1	FALSE
ENST00000446524.1	1	FALSE
ENST00000446579.1	1	FALSE
ENST00000446586.5	1	FALSE
ENST00000446647.1	1	FALSE
ENST00000446702.6	1	FALSE
ENST00000446888.1	1	FALSE
ENST00000446962.1	1	FALSE
ENST00000447009.1	1	FALSE
ENST00000447036.5	1	FALSE
ENST00000447062.2	1	FALSE
ENST00000447145.5	1	FALSE
ENST00000447198.2	1	FALSE
ENST00000447421.5	1	FALSE
ENST00000447498.5	1	FALSE
ENST00000447672.1	1	FALSE
ENST00000447813.6	1	FALSE
ENST00000448432.1	1	FALSE
ENST00000448511.5	1	FALSE
