transcriptid	foldchange	DEstatus
ENST00000408483.1	1	FALSE
ENST00000409017.1	1	FALSE
ENST00000409110.5	1	FALSE
ENST00000409190.7	1	FALSE
ENST00000409204.4	1	FALSE
ENST00000409334.5	1	FALSE
ENST00000409517.5	1	FALSE
ENST00000409537.2	1	FALSE
ENST00000409622.5	1	FALSE
ENST00000410228.1	1	FALSE
ENST00000410463.2	1	FALSE
ENST00000411417.1	1	FALSE
ENST00000411491.5	1	FALSE
ENST00000411547.5	1	FALSE
ENST00000411561.1	1	FALSE
ENST00000411665.1	1	FALSE
ENST00000411928.1	1	FALSE
ENST00000411951.1	1	FALSE
ENST00000411978.1	1	FALSE
ENST00000412003.1	1	FALSE
ENST00000412033.6	1	FALSE
ENST00000412146.6	1	FALSE
ENST00000412170.5	1	FALSE
ENST00000412323.1	1	FALSE
ENST00000412723.5	1	FALSE
ENST00000412969.6	1	FALSE
ENST00000413035.5	1	FALSE
ENST00000413037.1	1	FALSE
ENST00000413094.1	1	FALSE
ENST00000413127.1	1	FALSE
ENST00000413325.1	1	FALSE
ENST00000413633.5	1	FALSE
ENST00000413635.5	1	FALSE
ENST00000413798.1	1	FALSE
ENST00000413917.5	1	FALSE
ENST00000413983.1	1	FALSE
ENST00000414115.5	1	FALSE
ENST00000414517.6	1	FALSE
ENST00000414563.6	1	FALSE
ENST00000414690.2	1	FALSE
ENST00000414941.5	1	FALSE
ENST00000414948.1	1	FALSE
ENST00000415023.1	1	FALSE
ENST00000415189.1	1	FALSE
ENST00000415300.6	1	FALSE
ENST00000415359.1	1	FALSE
ENST00000415399.1	1	FALSE
ENST00000415533.1	1	FALSE
ENST00000415560.1	1	FALSE
ENST00000415974.1	1	FALSE
ENST00000416001.5	1	FALSE
ENST00000416105.1	1	FALSE
ENST00000416165.5	1	FALSE
ENST00000416221.5	1	FALSE
ENST00000416255.5	1	FALSE
ENST00000416281.6	1	FALSE
ENST00000416396.5	1	FALSE
ENST00000416454.5	1	FALSE
ENST00000416562.6	1	FALSE
ENST00000416758.5	1	FALSE
ENST00000416786.5	1	FALSE
ENST00000417300.1	1	FALSE
ENST00000417633.1	1	FALSE
ENST00000417864.5	1	FALSE
ENST00000417886.1	1	FALSE
ENST00000417968.4	1	FALSE
ENST00000417999.5	1	FALSE
ENST00000418273.2	1	FALSE
ENST00000418454.2	1	FALSE
ENST00000418942.1	1	FALSE
ENST00000418966.1	1	FALSE
ENST00000419015.1	1	FALSE
ENST00000419047.5	1	FALSE
ENST00000419107.1	1	FALSE
ENST00000419241.1	1	FALSE
ENST00000419361.1	1	FALSE
ENST00000419362.1	1	FALSE
ENST00000419446.1	1	FALSE
ENST00000419491.1	1	FALSE
ENST00000419862.1	1	FALSE
ENST00000419910.6	1	FALSE
ENST00000419916.6	1	FALSE
ENST00000419949.2	1	FALSE
ENST00000420342.1	1	FALSE
ENST00000420343.1	1	FALSE
ENST00000420440.5	1	FALSE
ENST00000420509.1	1	FALSE
ENST00000420552.5	1	FALSE
ENST00000420557.2	1	FALSE
ENST00000420576.6	1	FALSE
ENST00000420666.1	1	FALSE
ENST00000420760.1	1	FALSE
ENST00000420774.1	1	FALSE
ENST00000420916.6	1	FALSE
ENST00000420995.6	1	FALSE
ENST00000421003.5	1	FALSE
ENST00000421159.1	1	FALSE
ENST00000421241.6	1	FALSE
ENST00000421449.1	1	FALSE
ENST00000421602.6	1	FALSE
ENST00000421828.6	1	FALSE
ENST00000421862.1	1	FALSE
ENST00000422109.6	1	FALSE
ENST00000422324.1	1	FALSE
ENST00000422511.6	1	FALSE
ENST00000422536.2	1	FALSE
ENST00000422719.5	1	FALSE
ENST00000422812.1	1	FALSE
ENST00000422839.5	1	FALSE
ENST00000422869.6	1	FALSE
ENST00000422910.2	1	FALSE
ENST00000423120.1	1	FALSE
ENST00000423332.1	1	FALSE
ENST00000423346.1	1	FALSE
ENST00000423479.7	1	FALSE
ENST00000423526.5	1	FALSE
ENST00000423531.3	1	FALSE
ENST00000423796.1	1	FALSE
ENST00000423809.5	1	FALSE
ENST00000423971.1	1	FALSE
ENST00000424082.6	1	FALSE
ENST00000424558.5	1	FALSE
ENST00000424573.1	1	FALSE
ENST00000424654.5	1	FALSE
ENST00000424662.1	1	FALSE
ENST00000425044.1	1	FALSE
ENST00000425253.1	1	FALSE
ENST00000425388.1	1	FALSE
ENST00000425412.1	1	FALSE
ENST00000425442.1	1	FALSE
ENST00000425763.1	1	FALSE
ENST00000425807.1	1	FALSE
ENST00000425825.6	1	FALSE
ENST00000426089.1	1	FALSE
ENST00000426658.6	1	FALSE
ENST00000426710.1	1	FALSE
ENST00000426841.6	1	FALSE
ENST00000426909.1	1	FALSE
ENST00000426927.5	1	FALSE
ENST00000427025.6	1	FALSE
ENST00000427142.1	1	FALSE
ENST00000427757.1	1	FALSE
ENST00000427787.5	1	FALSE
ENST00000427823.2	1	FALSE
ENST00000427866.1	1	FALSE
ENST00000427891.2	1	FALSE
ENST00000428083.1	1	FALSE
ENST00000428240.1	1	FALSE
ENST00000428651.1	1	FALSE
ENST00000428769.1	1	FALSE
ENST00000428797.7	1	FALSE
ENST00000428909.1	1	FALSE
ENST00000429033.1	1	FALSE
ENST00000429434.3	1	FALSE
ENST00000429602.6	1	FALSE
ENST00000429744.2	1	FALSE
ENST00000429804.7	1	FALSE
ENST00000429856.1	1	FALSE
ENST00000430124.6	1	FALSE
ENST00000430144.1	1	FALSE
ENST00000430418.5	1	FALSE
ENST00000430548.5	1	FALSE
ENST00000430574.5	1	FALSE
ENST00000430651.1	1	FALSE
ENST00000430704.6	1	FALSE
ENST00000431238.7	1	FALSE
ENST00000431238.7_PAR_Y	1	FALSE
ENST00000431358.2	1	FALSE
ENST00000431481.1	1	FALSE
ENST00000431643.5	1	FALSE
ENST00000431872.1	1	FALSE
ENST00000431886.5	1	FALSE
ENST00000431993.2	1	FALSE
ENST00000432038.1	1	FALSE
ENST00000432255.6	1	FALSE
ENST00000432777.5	1	FALSE
ENST00000432841.1	1	FALSE
ENST00000432915.1	1	FALSE
ENST00000432996.2	1	FALSE
ENST00000433147.1	1	FALSE
ENST00000433360.5	1	FALSE
ENST00000433505.5	1	FALSE
ENST00000433671.2	1	FALSE
ENST00000433881.5	1	FALSE
ENST00000433949.7	1	FALSE
ENST00000433964.5	1	FALSE
ENST00000434172.2	1	FALSE
ENST00000434243.5	1	FALSE
ENST00000434365.1	1	FALSE
ENST00000434463.7	1	FALSE
ENST00000434597.2	1	FALSE
ENST00000434628.1	1	FALSE
ENST00000434641.5	1	FALSE
ENST00000434724.6	1	FALSE
ENST00000434771.1	1	FALSE
ENST00000434878.1	1	FALSE
ENST00000434931.2	1	FALSE
ENST00000435401.1	1	FALSE
ENST00000435524.2	1	FALSE
ENST00000435536.5	1	FALSE
ENST00000435627.1	1	FALSE
ENST00000435639.1	1	FALSE
ENST00000436252.5	1	FALSE
ENST00000436723.1	1	FALSE
ENST00000436839.1	1	FALSE
ENST00000436911.6	1	FALSE
ENST00000437025.6	1	FALSE
ENST00000437126.5	1	FALSE
ENST00000437411.5	1	FALSE
ENST00000437696.2	1	FALSE
ENST00000437828.5	1	FALSE
ENST00000437869.1	1	FALSE
ENST00000438105.2	1	FALSE
ENST00000438219.1	1	FALSE
ENST00000438223.5	1	FALSE
ENST00000438364.5	1	FALSE
ENST00000438723.1	1	FALSE
ENST00000438818.1	1	FALSE
ENST00000438937.1	1	FALSE
ENST00000439096.2	1	FALSE
ENST00000439120.1	1	FALSE
ENST00000439199.1	1	FALSE
ENST00000439318.2	1	FALSE
ENST00000439473.5	1	FALSE
ENST00000439592.1	1	FALSE
ENST00000439666.1	1	FALSE
ENST00000439667.1	1	FALSE
ENST00000439758.3	1	FALSE
ENST00000439887.6	1	FALSE
ENST00000440021.1	1	FALSE
ENST00000440164.1	1	FALSE
ENST00000440425.5	1	FALSE
ENST00000440490.1	1	FALSE
ENST00000440550.6	1	FALSE
ENST00000440615.6	1	FALSE
ENST00000440650.6	1	FALSE
ENST00000440665.5	1	FALSE
ENST00000440794.2	1	FALSE
ENST00000440882.1	1	FALSE
ENST00000440887.2	1	FALSE
ENST00000440984.3	1	FALSE
ENST00000441061.5	1	FALSE
ENST00000441077.5	1	FALSE
ENST00000441219.5	1	FALSE
ENST00000441562.1	1	FALSE
ENST00000441568.1	1	FALSE
ENST00000441918.1	1	FALSE
ENST00000442047.2	1	FALSE
ENST00000442080.5	1	FALSE
ENST00000442117.5	1	FALSE
ENST00000442421.5	1	FALSE
ENST00000442789.6	1	FALSE
ENST00000442876.1	1	FALSE
ENST00000443161.1	1	FALSE
ENST00000443243.1	1	FALSE
ENST00000443439.6	1	FALSE
ENST00000443684.2	1	FALSE
ENST00000443790.1	1	FALSE
ENST00000443835.1	1	FALSE
ENST00000443898.5	1	FALSE
ENST00000443967.5	1	FALSE
ENST00000444070.3	1	FALSE
ENST00000444179.5	1	FALSE
ENST00000444235.1	1	FALSE
ENST00000444442.1	1	FALSE
ENST00000444491.5	1	FALSE
ENST00000444521.6	1	FALSE
ENST00000444575.2	1	FALSE
ENST00000444584.1	1	FALSE
ENST00000444664.5	1	FALSE
ENST00000445028.1	1	FALSE
ENST00000445433.5	1	FALSE
ENST00000445477.1	1	FALSE
ENST00000445584.1	1	FALSE
ENST00000445686.1	1	FALSE
ENST00000445759.1	1	FALSE
ENST00000446373.1	1	FALSE
ENST00000446506.1	1	FALSE
ENST00000446595.5	1	FALSE
ENST00000446986.1	1	FALSE
ENST00000447464.1	1	FALSE
ENST00000447536.5	1	FALSE
ENST00000447662.1	1	FALSE
ENST00000447739.1	1	FALSE
ENST00000447762.5	1	FALSE
ENST00000447908.2	1	FALSE
ENST00000447919.1	1	FALSE
ENST00000448056.1	1	FALSE
ENST00000448116.6	1	FALSE
ENST00000448213.2	1	FALSE
ENST00000448255.5	1	FALSE
ENST00000448475.1	1	FALSE
ENST00000448753.5	1	FALSE
ENST00000448930.5	1	FALSE
ENST00000449028.1	1	FALSE
ENST00000449082.2	1	FALSE
ENST00000449187.6	1	FALSE
ENST00000449228.5	1	FALSE
ENST00000449314.5	1	FALSE
ENST00000449385.1	1	FALSE
ENST00000449537.1	1	FALSE
ENST00000449572.2	1	FALSE
ENST00000449603.5	1	FALSE
ENST00000449713.1	1	FALSE
ENST00000449793.6	1	FALSE
ENST00000449842.1	1	FALSE
ENST00000450004.1	1	FALSE
ENST00000450027.2	1	FALSE
ENST00000450127.1	1	FALSE
ENST00000450171.2	1	FALSE
ENST00000450200.1	1	FALSE
ENST00000450418.1	1	FALSE
ENST00000450636.1	1	FALSE
ENST00000450678.1	1	FALSE
ENST00000450696.1	1	FALSE
ENST00000450783.5	1	FALSE
ENST00000450788.1	1	FALSE
ENST00000451072.1	1	FALSE
ENST00000451193.5	1	FALSE
ENST00000451591.6	1	FALSE
ENST00000451610.6	1	FALSE
ENST00000451686.5	1	FALSE
ENST00000451731.1	1	FALSE
ENST00000452700.1	1	FALSE
ENST00000452869.1	1	FALSE
ENST00000453129.2	1	FALSE
ENST00000453143.5	1	FALSE
ENST00000453348.1	1	FALSE
ENST00000453463.1	1	FALSE
ENST00000453802.5	1	FALSE
ENST00000454023.1	1	FALSE
ENST00000454113.1	1	FALSE
ENST00000454392.1	1	FALSE
ENST00000454527.2	1	FALSE
ENST00000454631.1	1	FALSE
ENST00000454831.1	1	FALSE
ENST00000454921.1	1	FALSE
ENST00000454984.1	1	FALSE
ENST00000455140.6	1	FALSE
ENST00000455425.1	1	FALSE
ENST00000455608.5	1	FALSE
ENST00000455818.3	1	FALSE
ENST00000456178.5	1	FALSE
ENST00000456331.6	1	FALSE
ENST00000456391.1	1	FALSE
ENST00000456489.1	1	FALSE
ENST00000456493.1	1	FALSE
ENST00000456520.5	1	FALSE
ENST00000456552.1	1	FALSE
ENST00000456748.6	1	FALSE
ENST00000456813.1	1	FALSE
ENST00000456860.6	1	FALSE
ENST00000457288.2	1	FALSE
ENST00000457298.1	1	FALSE
ENST00000457327.2	1	FALSE
ENST00000457662.2	1	FALSE
ENST00000457992.5	1	FALSE
ENST00000458107.3	1	FALSE
ENST00000458417.1	1	FALSE
ENST00000458532.1	1	FALSE
ENST00000458981.1	1	FALSE
ENST00000459303.1	1	FALSE
ENST00000459320.1	1	FALSE
ENST00000459716.6	1	FALSE
ENST00000460451.1	1	FALSE
ENST00000460465.5	1	FALSE
ENST00000460513.5	1	FALSE
ENST00000460658.5	1	FALSE
ENST00000460933.5	1	FALSE
ENST00000461108.5	1	FALSE
ENST00000461532.1	1	FALSE
ENST00000461631.1	1	FALSE
ENST00000461933.1	1	FALSE
ENST00000461985.1	1	FALSE
ENST00000462018.1	1	FALSE
ENST00000462097.5	1	FALSE
ENST00000462212.5	1	FALSE
ENST00000462414.1	1	FALSE
ENST00000462487.5	1	FALSE
ENST00000462654.5	1	FALSE
ENST00000462737.1	1	FALSE
ENST00000462742.1	1	FALSE
ENST00000462927.5	1	FALSE
ENST00000463026.5	1	FALSE
ENST00000463060.5	1	FALSE
ENST00000463177.1	1	FALSE
ENST00000463229.2	1	FALSE
ENST00000463259.3	1	FALSE
ENST00000463322.1	1	FALSE
ENST00000463571.5	1	FALSE
ENST00000463652.5	1	FALSE
ENST00000463701.1	1	FALSE
ENST00000463878.1	1	FALSE
ENST00000464043.5	1	FALSE
ENST00000464281.5	1	FALSE
ENST00000464470.1	1	FALSE
ENST00000464748.1	1	FALSE
ENST00000464761.1	1	FALSE
ENST00000464879.1	1	FALSE
ENST00000464905.1	1	FALSE
ENST00000465143.1	1	FALSE
ENST00000465151.5	1	FALSE
ENST00000465187.1	1	FALSE
ENST00000465233.5	1	FALSE
ENST00000465362.1	1	FALSE
ENST00000465369.5	1	FALSE
ENST00000465405.1	1	FALSE
ENST00000465670.1	1	FALSE
ENST00000465687.1	1	FALSE
ENST00000465776.1	1	FALSE
ENST00000465822.5	1	FALSE
ENST00000466199.1	1	FALSE
ENST00000466272.1	1	FALSE
ENST00000466285.1	1	FALSE
ENST00000466738.1	1	FALSE
ENST00000466811.2	1	FALSE
ENST00000466876.1	1	FALSE
ENST00000467186.1	1	FALSE
ENST00000467325.2	1	FALSE
ENST00000467472.1	1	FALSE
ENST00000467625.5	1	FALSE
ENST00000467664.1	1	FALSE
ENST00000467719.5	1	FALSE
ENST00000467751.5	1	FALSE
ENST00000467791.5	1	FALSE
ENST00000468095.2	1	FALSE
ENST00000468250.1	1	FALSE
ENST00000468397.1	1	FALSE
ENST00000468611.5	1	FALSE
ENST00000468631.3	1	FALSE
ENST00000468632.5	1	FALSE
ENST00000468783.1	1	FALSE
ENST00000468800.5	1	FALSE
ENST00000468893.6	1	FALSE
ENST00000469221.5	1	FALSE
ENST00000469222.5	1	FALSE
ENST00000469515.6	1	FALSE
ENST00000469766.1	1	FALSE
ENST00000469886.5	1	FALSE
ENST00000469890.1	1	FALSE
ENST00000469893.2	1	FALSE
ENST00000469969.1	1	FALSE
