transcriptid	foldchange	DEstatus
ENST00000358609.4	1	FALSE
ENST00000359039.4	1	FALSE
ENST00000359125.6	1	FALSE
ENST00000359393.6	1	FALSE
ENST00000359568.9	1	FALSE
ENST00000359787.5	1	FALSE
ENST00000360151.8	1	FALSE
ENST00000360165.7	1	FALSE
ENST00000360480.7	1	FALSE
ENST00000360986.8	1	FALSE
ENST00000361757.7	1	FALSE
ENST00000362105.2	1	FALSE
ENST00000362113.1	1	FALSE
ENST00000362429.1	1	FALSE
ENST00000362457.1	1	FALSE
ENST00000362482.1	1	FALSE
ENST00000362525.1	1	FALSE
ENST00000362684.1	1	FALSE
ENST00000362794.1	1	FALSE
ENST00000362849.1	1	FALSE
ENST00000362885.1	1	FALSE
ENST00000363083.1	1	FALSE
ENST00000363202.1	1	FALSE
ENST00000363549.1	1	FALSE
ENST00000363979.1	1	FALSE
ENST00000364072.1	1	FALSE
ENST00000364136.1	1	FALSE
ENST00000364163.1	1	FALSE
ENST00000364444.1	1	FALSE
ENST00000364613.1	1	FALSE
ENST00000364630.1	1	FALSE
ENST00000365031.1	1	FALSE
ENST00000365249.1	1	FALSE
ENST00000365420.1	1	FALSE
ENST00000365571.2	1	FALSE
ENST00000365598.1	1	FALSE
ENST00000365643.1	1	FALSE
ENST00000366479.3	1	FALSE
ENST00000367001.4	1	FALSE
ENST00000367419.9	1	FALSE
ENST00000367459.7	1	FALSE
ENST00000367524.7	1	FALSE
ENST00000367525.3	1	FALSE
ENST00000367526.8	1	FALSE
ENST00000367545.7	1	FALSE
ENST00000367712.2	1	FALSE
ENST00000368863.6	1	FALSE
ENST00000369996.1	1	FALSE
ENST00000369997.7	1	FALSE
ENST00000370221.3	1	FALSE
ENST00000370224.5	1	FALSE
ENST00000370523.1	1	FALSE
ENST00000370563.3	1	FALSE
ENST00000370674.3	1	FALSE
ENST00000370676.7	1	FALSE
ENST00000370680.5	1	FALSE
ENST00000370682.7	1	FALSE
ENST00000370683.5	1	FALSE
ENST00000370684.5	1	FALSE
ENST00000370685.7	1	FALSE
ENST00000370688.7	1	FALSE
ENST00000370689.6	1	FALSE
ENST00000370690.7	1	FALSE
ENST00000370763.5	1	FALSE
ENST00000371822.9	1	FALSE
ENST00000371825.7	1	FALSE
ENST00000371848.3	1	FALSE
ENST00000372257.6	1	FALSE
ENST00000372259.9	1	FALSE
ENST00000372499.5	1	FALSE
ENST00000372727.5	1	FALSE
ENST00000373815.5	1	FALSE
ENST00000373820.5	1	FALSE
ENST00000373827.6	1	FALSE
ENST00000374169.7	1	FALSE
ENST00000374171.4	1	FALSE
ENST00000374345.8	1	FALSE
ENST00000374525.5	1	FALSE
ENST00000375156.3	1	FALSE
ENST00000375894.9	1	FALSE
ENST00000376610.6	1	FALSE
ENST00000376619.6	1	FALSE
ENST00000376643.6	1	FALSE
ENST00000377751.9	1	FALSE
ENST00000378625.5	1	FALSE
ENST00000379019.5	1	FALSE
ENST00000379071.2	1	FALSE
ENST00000379358.7	1	FALSE
ENST00000379649.5	1	FALSE
ENST00000379887.8	1	FALSE
ENST00000380095.2	1	FALSE
ENST00000380145.1	1	FALSE
ENST00000380392.3	1	FALSE
ENST00000380610.8	1	FALSE
ENST00000381026.3	1	FALSE
ENST00000381218.8_PAR_Y	1	FALSE
ENST00000381222.7_PAR_Y	1	FALSE
ENST00000381223.9_PAR_Y	1	FALSE
ENST00000381360.9	1	FALSE
ENST00000381362.8	1	FALSE
ENST00000381501.7	1	FALSE
ENST00000381842.7	1	FALSE
ENST00000381844.8	1	FALSE
ENST00000381930.7	1	FALSE
ENST00000382466.7	1	FALSE
ENST00000382480.6	1	FALSE
ENST00000382564.6	1	FALSE
ENST00000382932.2	1	FALSE
ENST00000383671.7	1	FALSE
ENST00000383714.8	1	FALSE
ENST00000383898.1	1	FALSE
ENST00000384180.1	1	FALSE
ENST00000384252.1	1	FALSE
ENST00000384342.2	1	FALSE
ENST00000384343.1	1	FALSE
ENST00000384472.1	1	FALSE
ENST00000384613.1	1	FALSE
ENST00000384841.1	1	FALSE
ENST00000384957.1	1	FALSE
ENST00000385092.1	1	FALSE
ENST00000385129.3	1	FALSE
ENST00000388833.7	1	FALSE
ENST00000389641.8	1	FALSE
ENST00000389701.9	1	FALSE
ENST00000389703.7	1	FALSE
ENST00000390237.2	1	FALSE
ENST00000390738.3	1	FALSE
ENST00000390866.1	1	FALSE
ENST00000392092.6	1	FALSE
ENST00000392343.3	1	FALSE
ENST00000392345.6	1	FALSE
ENST00000392346.6	1	FALSE
ENST00000392347.5	1	FALSE
ENST00000392723.5	1	FALSE
ENST00000393101.7	1	FALSE
ENST00000393106.6	1	FALSE
ENST00000393107.2	1	FALSE
ENST00000393110.6	1	FALSE
ENST00000393155.5	1	FALSE
ENST00000393200.6	1	FALSE
ENST00000393203.2	1	FALSE
ENST00000393700.7	1	FALSE
ENST00000393879.3	1	FALSE
ENST00000393880.5	1	FALSE
ENST00000393881.7	1	FALSE
ENST00000393885.8	1	FALSE
ENST00000394153.6	1	FALSE
ENST00000394155.6	1	FALSE
ENST00000394191.2	1	FALSE
ENST00000394240.3	1	FALSE
ENST00000394308.7	1	FALSE
ENST00000394309.7	1	FALSE
ENST00000394657.11	1	FALSE
ENST00000394705.2	1	FALSE
ENST00000394745.3	1	FALSE
ENST00000394838.6	1	FALSE
ENST00000394839.6	1	FALSE
ENST00000395422.3	1	FALSE
ENST00000395517.2	1	FALSE
ENST00000395539.2	1	FALSE
ENST00000395991.2	1	FALSE
ENST00000396597.7	1	FALSE
ENST00000396602.6	1	FALSE
ENST00000396604.5	1	FALSE
ENST00000396658.8	1	FALSE
ENST00000396841.4	1	FALSE
ENST00000397022.7	1	FALSE
ENST00000397326.6	1	FALSE
ENST00000397328.5	1	FALSE
ENST00000397366.5	1	FALSE
ENST00000397367.6	1	FALSE
ENST00000397790.6	1	FALSE
ENST00000398171.3	1	FALSE
ENST00000398578.2	1	FALSE
ENST00000399083.1	1	FALSE
ENST00000399087.2	1	FALSE
ENST00000399336.8	1	FALSE
ENST00000399503.3	1	FALSE
ENST00000399744.7	1	FALSE
ENST00000400065.7	1	FALSE
ENST00000400066.7	1	FALSE
ENST00000400590.7	1	FALSE
ENST00000401018.5	1	FALSE
ENST00000401057.7	1	FALSE
ENST00000401605.5	1	FALSE
ENST00000401617.6	1	FALSE
ENST00000401702.5	1	FALSE
ENST00000401900.1	1	FALSE
ENST00000402135.7	1	FALSE
ENST00000403000.6	1	FALSE
ENST00000403295.7	1	FALSE
ENST00000403586.5	1	FALSE
ENST00000403676.5	1	FALSE
ENST00000404424.5	1	FALSE
ENST00000404798.6	1	FALSE
ENST00000405035.1	1	FALSE
ENST00000405233.5	1	FALSE
ENST00000405364.2	1	FALSE
ENST00000405491.5	1	FALSE
ENST00000405864.1	1	FALSE
ENST00000406297.7	1	FALSE
ENST00000406324.5	1	FALSE
ENST00000406540.5	1	FALSE
ENST00000407764.2	1	FALSE
ENST00000407983.7	1	FALSE
ENST00000408314.1	1	FALSE
ENST00000408899.2	1	FALSE
ENST00000409068.5	1	FALSE
ENST00000409074.6	1	FALSE
ENST00000409085.8	1	FALSE
ENST00000409503.5	1	FALSE
ENST00000409628.6	1	FALSE
ENST00000409811.5	1	FALSE
ENST00000410013.1	1	FALSE
ENST00000410344.1	1	FALSE
ENST00000410429.1	1	FALSE
ENST00000411487.1	1	FALSE
ENST00000411650.5	1	FALSE
ENST00000411683.1	1	FALSE
ENST00000412200.1	1	FALSE
ENST00000412218.1	1	FALSE
ENST00000412390.6	1	FALSE
ENST00000412681.2	1	FALSE
ENST00000412769.1	1	FALSE
ENST00000412881.5	1	FALSE
ENST00000412972.1	1	FALSE
ENST00000413043.1	1	FALSE
ENST00000413140.5	1	FALSE
ENST00000413289.1	1	FALSE
ENST00000413315.1	1	FALSE
ENST00000413485.1	1	FALSE
ENST00000413538.5	1	FALSE
ENST00000413542.1	1	FALSE
ENST00000413592.5	1	FALSE
ENST00000413730.2	1	FALSE
ENST00000413915.1	1	FALSE
ENST00000414308.1	1	FALSE
ENST00000414310.5	1	FALSE
ENST00000414370.5	1	FALSE
ENST00000414835.6	1	FALSE
ENST00000414884.1	1	FALSE
ENST00000415144.1	1	FALSE
ENST00000415522.1	1	FALSE
ENST00000415589.1	1	FALSE
ENST00000415724.2	1	FALSE
ENST00000415766.7	1	FALSE
ENST00000415891.5	1	FALSE
ENST00000416173.1	1	FALSE
ENST00000416204.1	1	FALSE
ENST00000416510.1	1	FALSE
ENST00000416871.2	1	FALSE
ENST00000417107.5	1	FALSE
ENST00000417112.1	1	FALSE
ENST00000417142.5	1	FALSE
ENST00000417263.2	1	FALSE
ENST00000417361.1	1	FALSE
ENST00000417530.5	1	FALSE
ENST00000417726.1	1	FALSE
ENST00000417871.5	1	FALSE
ENST00000417902.5	1	FALSE
ENST00000417928.1	1	FALSE
ENST00000418207.1	1	FALSE
ENST00000418394.1	1	FALSE
ENST00000418561.2	1	FALSE
ENST00000418596.7	1	FALSE
ENST00000418634.1	1	FALSE
ENST00000418646.5	1	FALSE
ENST00000418680.1	1	FALSE
ENST00000418821.2	1	FALSE
ENST00000418839.2	1	FALSE
ENST00000419229.1	1	FALSE
ENST00000419322.6	1	FALSE
ENST00000419549.6	1	FALSE
ENST00000419573.7	1	FALSE
ENST00000419627.1	1	FALSE
ENST00000419800.1	1	FALSE
ENST00000419814.1	1	FALSE
ENST00000420120.6	1	FALSE
ENST00000420362.5	1	FALSE
ENST00000420915.1	1	FALSE
ENST00000421033.5	1	FALSE
ENST00000421035.2	1	FALSE
ENST00000421231.5	1	FALSE
ENST00000421510.5	1	FALSE
ENST00000421512.5	1	FALSE
ENST00000421558.1	1	FALSE
ENST00000421745.6	1	FALSE
ENST00000422254.5	1	FALSE
ENST00000422707.1	1	FALSE
ENST00000422745.5	1	FALSE
ENST00000422799.1	1	FALSE
ENST00000423064.6	1	FALSE
ENST00000423353.1	1	FALSE
ENST00000423624.5	1	FALSE
ENST00000423801.1	1	FALSE
ENST00000423936.1	1	FALSE
ENST00000423941.5	1	FALSE
ENST00000423943.1	1	FALSE
ENST00000423948.1	1	FALSE
ENST00000424149.6	1	FALSE
ENST00000424229.2	1	FALSE
ENST00000424250.2	1	FALSE
ENST00000424308.1	1	FALSE
ENST00000424381.5	1	FALSE
ENST00000424398.6	1	FALSE
ENST00000424444.1	1	FALSE
ENST00000424561.1	1	FALSE
ENST00000424651.1	1	FALSE
ENST00000424941.2	1	FALSE
ENST00000425043.5	1	FALSE
ENST00000425320.1	1	FALSE
ENST00000425451.2	1	FALSE
ENST00000425896.1	1	FALSE
ENST00000425981.2	1	FALSE
ENST00000426004.5	1	FALSE
ENST00000426145.1	1	FALSE
ENST00000426196.5	1	FALSE
ENST00000426517.1	1	FALSE
ENST00000426633.6	1	FALSE
ENST00000426792.2	1	FALSE
ENST00000426962.1	1	FALSE
ENST00000427332.6	1	FALSE
ENST00000427363.6	1	FALSE
ENST00000427708.6	1	FALSE
ENST00000427961.1	1	FALSE
ENST00000428061.2	1	FALSE
ENST00000428958.1	1	FALSE
ENST00000428996.1	1	FALSE
ENST00000429116.1	1	FALSE
ENST00000429175.7	1	FALSE
ENST00000429282.5	1	FALSE
ENST00000429456.1	1	FALSE
ENST00000429986.1	1	FALSE
ENST00000429988.2	1	FALSE
ENST00000430153.5	1	FALSE
ENST00000430265.6	1	FALSE
ENST00000430283.1	1	FALSE
ENST00000430515.1	1	FALSE
ENST00000430670.5	1	FALSE
ENST00000430731.1	1	FALSE
ENST00000430831.6	1	FALSE
ENST00000430858.1	1	FALSE
ENST00000431150.1	1	FALSE
ENST00000431454.2	1	FALSE
ENST00000431869.1	1	FALSE
ENST00000431934.2	1	FALSE
ENST00000432111.5	1	FALSE
ENST00000432378.5	1	FALSE
ENST00000432431.1	1	FALSE
ENST00000432599.1	1	FALSE
ENST00000432686.5	1	FALSE
ENST00000432830.1	1	FALSE
ENST00000433059.1	1	FALSE
ENST00000433142.6	1	FALSE
ENST00000433184.1	1	FALSE
ENST00000433210.1	1	FALSE
ENST00000433505.5	1	FALSE
ENST00000433539.1	1	FALSE
ENST00000433557.1	1	FALSE
ENST00000433647.5	1	FALSE
ENST00000433685.5	1	FALSE
ENST00000433803.1	1	FALSE
ENST00000434070.5	1	FALSE
ENST00000434245.3	1	FALSE
ENST00000434256.5	1	FALSE
ENST00000434461.1	1	FALSE
ENST00000434618.6	1	FALSE
ENST00000434623.6	1	FALSE
ENST00000434805.1	1	FALSE
ENST00000434885.5	1	FALSE
ENST00000435208.1	1	FALSE
ENST00000435245.2	1	FALSE
ENST00000436133.5	1	FALSE
ENST00000436487.5	1	FALSE
ENST00000436529.2	1	FALSE
ENST00000436687.1	1	FALSE
ENST00000436728.1	1	FALSE
ENST00000436818.2	1	FALSE
ENST00000436830.1	1	FALSE
ENST00000437024.5	1	FALSE
ENST00000437097.1	1	FALSE
ENST00000437116.2	1	FALSE
ENST00000437119.6	1	FALSE
ENST00000437367.3	1	FALSE
ENST00000437395.5	1	FALSE
ENST00000437408.1	1	FALSE
ENST00000437409.1	1	FALSE
ENST00000437462.5	1	FALSE
ENST00000437628.5	1	FALSE
ENST00000437657.5	1	FALSE
ENST00000437952.1	1	FALSE
ENST00000438103.6	1	FALSE
ENST00000438144.6	1	FALSE
ENST00000438195.5	1	FALSE
ENST00000438259.6	1	FALSE
ENST00000438518.5	1	FALSE
ENST00000438819.1	1	FALSE
ENST00000438911.6	1	FALSE
ENST00000439593.1	1	FALSE
ENST00000439645.6	1	FALSE
ENST00000439661.5	1	FALSE
ENST00000439694.5	1	FALSE
ENST00000439731.5	1	FALSE
ENST00000439756.1	1	FALSE
ENST00000439891.2	1	FALSE
ENST00000439905.5	1	FALSE
ENST00000439910.5	1	FALSE
ENST00000440293.5	1	FALSE
ENST00000440653.1	1	FALSE
ENST00000440810.1	1	FALSE
ENST00000440922.2	1	FALSE
ENST00000440963.1	1	FALSE
ENST00000441004.5	1	FALSE
ENST00000441098.2	1	FALSE
ENST00000441185.6	1	FALSE
ENST00000441208.1	1	FALSE
ENST00000441303.6	1	FALSE
ENST00000441516.1	1	FALSE
ENST00000441703.5	1	FALSE
ENST00000441858.1	1	FALSE
ENST00000441935.1	1	FALSE
ENST00000442060.7	1	FALSE
ENST00000442073.3	1	FALSE
ENST00000442361.1	1	FALSE
ENST00000442386.5	1	FALSE
ENST00000442617.1	1	FALSE
ENST00000442660.5	1	FALSE
ENST00000442670.5	1	FALSE
ENST00000442687.5	1	FALSE
ENST00000442734.5	1	FALSE
ENST00000442887.1	1	FALSE
ENST00000443033.5	1	FALSE
ENST00000443080.5	1	FALSE
ENST00000443146.1	1	FALSE
ENST00000443178.1	1	FALSE
ENST00000443346.1	1	FALSE
ENST00000443364.6	1	FALSE
ENST00000443549.1	1	FALSE
ENST00000443563.5	1	FALSE
ENST00000443646.5	1	FALSE
ENST00000444173.5	1	FALSE
ENST00000444278.2	1	FALSE
ENST00000444334.5	1	FALSE
ENST00000444517.5	1	FALSE
ENST00000444723.2	1	FALSE
ENST00000444829.6	1	FALSE
ENST00000444980.1	1	FALSE
ENST00000445201.2	1	FALSE
ENST00000445237.2	1	FALSE
ENST00000445291.5	1	FALSE
ENST00000445514.1	1	FALSE
ENST00000445600.1	1	FALSE
ENST00000445755.6	1	FALSE
ENST00000445759.1	1	FALSE
ENST00000446092.2	1	FALSE
ENST00000446213.2	1	FALSE
ENST00000446381.5	1	FALSE
ENST00000446382.2	1	FALSE
ENST00000446451.2	1	FALSE
ENST00000446538.5	1	FALSE
ENST00000446619.1	1	FALSE
ENST00000446673.5	1	FALSE
ENST00000446678.5	1	FALSE
ENST00000446743.1	1	FALSE
ENST00000446829.1	1	FALSE
ENST00000446986.1	1	FALSE
ENST00000447186.1	1	FALSE
ENST00000447329.5	1	FALSE
ENST00000447355.1	1	FALSE
ENST00000447368.6	1	FALSE
ENST00000447463.5	1	FALSE
ENST00000447607.5	1	FALSE
ENST00000447677.5	1	FALSE
ENST00000447864.1	1	FALSE
ENST00000448028.1	1	FALSE
ENST00000448127.1	1	FALSE
ENST00000448179.1	1	FALSE
ENST00000448803.6	1	FALSE
ENST00000448901.1	1	FALSE
ENST00000448974.1	1	FALSE
ENST00000448988.1	1	FALSE
ENST00000449028.1	1	FALSE
ENST00000449070.5	1	FALSE
ENST00000449143.2	1	FALSE
ENST00000449154.1	1	FALSE
ENST00000449160.1	1	FALSE
ENST00000449202.5	1	FALSE
ENST00000449346.1	1	FALSE
ENST00000449471.8	1	FALSE
ENST00000449474.5	1	FALSE
ENST00000449572.2	1	FALSE
ENST00000449706.1	1	FALSE
ENST00000449730.1	1	FALSE
ENST00000449812.2	1	FALSE
ENST00000450155.5	1	FALSE
ENST00000450274.5	1	FALSE
ENST00000450294.3	1	FALSE
ENST00000450426.6	1	FALSE
ENST00000450552.1	1	FALSE
ENST00000450588.1	1	FALSE
ENST00000450591.1	1	FALSE
ENST00000450730.5	1	FALSE
ENST00000450805.5	1	FALSE
ENST00000450842.1	1	FALSE
ENST00000451017.5	1	FALSE
ENST00000451067.2	1	FALSE
ENST00000451070.1	1	FALSE
ENST00000451114.1	1	FALSE
ENST00000451120.1	1	FALSE
ENST00000451250.1	1	FALSE
ENST00000451418.1	1	FALSE
ENST00000451685.5	1	FALSE
ENST00000451736.1	1	FALSE
ENST00000451771.5	1	FALSE
ENST00000451882.2	1	FALSE
ENST00000451979.1	1	FALSE
ENST00000452012.1	1	FALSE
ENST00000452016.5	1	FALSE
ENST00000452396.5	1	FALSE
ENST00000452503.1	1	FALSE
ENST00000452663.1	1	FALSE
ENST00000452716.5	1	FALSE
ENST00000452799.5	1	FALSE
ENST00000452855.1	1	FALSE
ENST00000452981.1	1	FALSE
ENST00000453003.1	1	FALSE
ENST00000453018.1	1	FALSE
ENST00000453184.2	1	FALSE
ENST00000453364.1	1	FALSE
ENST00000453388.1	1	FALSE
ENST00000453390.5	1	FALSE
ENST00000453411.5	1	FALSE
ENST00000453516.5	1	FALSE
ENST00000453600.5	1	FALSE
ENST00000453626.5	1	FALSE
ENST00000453641.1	1	FALSE
ENST00000453765.5	1	FALSE
ENST00000453988.1	1	FALSE
ENST00000454046.5	1	FALSE
ENST00000454099.5	1	FALSE
ENST00000454117.1	1	FALSE
ENST00000455022.1	1	FALSE
ENST00000455086.5	1	FALSE
ENST00000455148.1	1	FALSE
ENST00000456170.5	1	FALSE
ENST00000456378.1	1	FALSE
ENST00000456385.5	1	FALSE
ENST00000456427.1	1	FALSE
ENST00000456445.5	1	FALSE
ENST00000456569.2	1	FALSE
ENST00000456592.3	1	FALSE
ENST00000456728.1	1	FALSE
ENST00000457202.1	1	FALSE
ENST00000457282.5	1	FALSE
ENST00000457307.1	1	FALSE
ENST00000457359.5	1	FALSE
ENST00000457544.6	1	FALSE
ENST00000457571.1	1	FALSE
ENST00000457654.6	1	FALSE
ENST00000458053.4	1	FALSE
ENST00000458117.5	1	FALSE
ENST00000458303.1	1	FALSE
ENST00000458357.5	1	FALSE
ENST00000459625.5	1	FALSE
ENST00000459732.2	1	FALSE
ENST00000459923.5	1	FALSE
ENST00000460044.1	1	FALSE
ENST00000460093.1	1	FALSE
ENST00000460468.5	1	FALSE
ENST00000460557.1	1	FALSE
ENST00000460602.5	1	FALSE
ENST00000460618.1	1	FALSE
ENST00000461002.1	1	FALSE
ENST00000461158.5	1	FALSE
ENST00000461397.5	1	FALSE
ENST00000461608.1	1	FALSE
ENST00000461691.6_PAR_Y	1	FALSE
ENST00000461692.5	1	FALSE
ENST00000461749.1	1	FALSE
ENST00000461788.1	1	FALSE
ENST00000461802.1	1	FALSE
ENST00000461890.1	1	FALSE
ENST00000461947.5	1	FALSE
ENST00000462043.6	1	FALSE
ENST00000462080.1	1	FALSE
ENST00000462086.1	1	FALSE
ENST00000462233.5	1	FALSE
ENST00000462341.1	1	FALSE
ENST00000462436.1	1	FALSE
ENST00000462504.1	1	FALSE
ENST00000462524.5	1	FALSE
ENST00000462566.1	1	FALSE
ENST00000462589.1	1	FALSE
ENST00000462609.2	1	FALSE
ENST00000462730.5	1	FALSE
ENST00000462762.1	1	FALSE
ENST00000462885.1	1	FALSE
ENST00000463101.1	1	FALSE
ENST00000463642.1	1	FALSE
ENST00000463732.5	1	FALSE
ENST00000463831.1	1	FALSE
ENST00000464055.5	1	FALSE
ENST00000464137.1	1	FALSE
ENST00000464227.5	1	FALSE
ENST00000464237.2	1	FALSE
ENST00000464373.1	1	FALSE
ENST00000464423.1	1	FALSE
ENST00000464514.1	1	FALSE
ENST00000464787.1	1	FALSE
ENST00000464789.2	1	FALSE
ENST00000464875.1	1	FALSE
ENST00000465127.1	1	FALSE
ENST00000465130.1	1	FALSE
ENST00000465139.6	1	FALSE
ENST00000465166.1	1	FALSE
ENST00000465234.1	1	FALSE
ENST00000465269.5	1	FALSE
ENST00000465299.1	1	FALSE
ENST00000465338.1	1	FALSE
ENST00000465356.1	1	FALSE
ENST00000465457.1	1	FALSE
ENST00000465749.2	1	FALSE
ENST00000466015.1	1	FALSE
ENST00000466164.5	1	FALSE
ENST00000466441.5	1	FALSE
ENST00000466474.5	1	FALSE
ENST00000466527.1	1	FALSE
ENST00000467025.1	1	FALSE
ENST00000467287.5	1	FALSE
ENST00000467336.6	1	FALSE
ENST00000467420.6	1	FALSE
ENST00000467507.1	1	FALSE
ENST00000467613.5	1	FALSE
ENST00000467766.5	1	FALSE
ENST00000467807.5	1	FALSE
ENST00000468102.1	1	FALSE
ENST00000468134.1	1	FALSE
ENST00000468182.1	1	FALSE
ENST00000468285.1	1	FALSE
ENST00000468396.5	1	FALSE
ENST00000468949.1	1	FALSE
